;ART_original_firstorder_10Percentile;ART_original_firstorder_90Percentile;ART_original_firstorder_Energy;ART_original_firstorder_Entropy;ART_original_firstorder_InterquartileRange;ART_original_firstorder_Kurtosis;ART_original_firstorder_Maximum;ART_original_firstorder_Mean;ART_original_firstorder_MeanAbsoluteDeviation;ART_original_firstorder_Median;ART_original_firstorder_Minimum;ART_original_firstorder_Range;ART_original_firstorder_RobustMeanAbsoluteDeviation;ART_original_firstorder_RootMeanSquared;ART_original_firstorder_Skewness;ART_original_firstorder_TotalEnergy;ART_original_firstorder_Uniformity;ART_original_firstorder_Variance;ART_original_glcm_Autocorrelation;ART_original_glcm_ClusterProminence;ART_original_glcm_ClusterShade;ART_original_glcm_ClusterTendency;ART_original_glcm_Contrast;ART_original_glcm_Correlation;ART_original_glcm_DifferenceAverage;ART_original_glcm_DifferenceEntropy;ART_original_glcm_DifferenceVariance;ART_original_glcm_Id;ART_original_glcm_Idm;ART_original_glcm_Idmn;ART_original_glcm_Idn;ART_original_glcm_Imc1;ART_original_glcm_Imc2;ART_original_glcm_InverseVariance;ART_original_glcm_JointAverage;ART_original_glcm_JointEnergy;ART_original_glcm_JointEntropy;ART_original_glcm_MCC;ART_original_glcm_MaximumProbability;ART_original_glcm_SumAverage;ART_original_glcm_SumEntropy;ART_original_glcm_SumSquares;ART_original_gldm_DependenceEntropy;ART_original_gldm_DependenceNonUniformity;ART_original_gldm_DependenceNonUniformityNormalized;ART_original_gldm_DependenceVariance;ART_original_gldm_GrayLevelNonUniformity;ART_original_gldm_GrayLevelVariance;ART_original_gldm_HighGrayLevelEmphasis;ART_original_gldm_LargeDependenceEmphasis;ART_original_gldm_LargeDependenceHighGrayLevelEmphasis;ART_original_gldm_LargeDependenceLowGrayLevelEmphasis;ART_original_gldm_LowGrayLevelEmphasis;ART_original_gldm_SmallDependenceEmphasis;ART_original_gldm_SmallDependenceHighGrayLevelEmphasis;ART_original_gldm_SmallDependenceLowGrayLevelEmphasis;ART_original_glrlm_GrayLevelNonUniformity;ART_original_glrlm_GrayLevelNonUniformityNormalized;ART_original_glrlm_GrayLevelVariance;ART_original_glrlm_HighGrayLevelRunEmphasis;ART_original_glrlm_LongRunEmphasis;ART_original_glrlm_LongRunHighGrayLevelEmphasis;ART_original_glrlm_LongRunLowGrayLevelEmphasis;ART_original_glrlm_LowGrayLevelRunEmphasis;ART_original_glrlm_RunEntropy;ART_original_glrlm_RunLengthNonUniformity;ART_original_glrlm_RunLengthNonUniformityNormalized;ART_original_glrlm_RunPercentage;ART_original_glrlm_RunVariance;ART_original_glrlm_ShortRunEmphasis;ART_original_glrlm_ShortRunHighGrayLevelEmphasis;ART_original_glrlm_ShortRunLowGrayLevelEmphasis;ART_original_glszm_GrayLevelNonUniformity;ART_original_glszm_GrayLevelNonUniformityNormalized;ART_original_glszm_GrayLevelVariance;ART_original_glszm_HighGrayLevelZoneEmphasis;ART_original_glszm_LargeAreaEmphasis;ART_original_glszm_LargeAreaHighGrayLevelEmphasis;ART_original_glszm_LargeAreaLowGrayLevelEmphasis;ART_original_glszm_LowGrayLevelZoneEmphasis;ART_original_glszm_SizeZoneNonUniformity;ART_original_glszm_SizeZoneNonUniformityNormalized;ART_original_glszm_SmallAreaEmphasis;ART_original_glszm_SmallAreaHighGrayLevelEmphasis;ART_original_glszm_SmallAreaLowGrayLevelEmphasis;ART_original_glszm_ZoneEntropy;ART_original_glszm_ZonePercentage;ART_original_glszm_ZoneVariance;ART_original_ngtdm_Busyness;ART_original_ngtdm_Coarseness;ART_original_ngtdm_Complexity;ART_original_ngtdm_Contrast;ART_original_ngtdm_Strength;ART_original_shape_Elongation;ART_original_shape_Flatness;ART_original_shape_LeastAxisLength;ART_original_shape_MajorAxisLength;ART_original_shape_Maximum2DDiameterColumn;ART_original_shape_Maximum2DDiameterRow;ART_original_shape_Maximum2DDiameterSlice;ART_original_shape_Maximum3DDiameter;ART_original_shape_MeshVolume;ART_original_shape_MinorAxisLength;ART_original_shape_Sphericity;ART_original_shape_SurfaceArea;ART_original_shape_SurfaceVolumeRatio;ART_original_shape_VoxelVolume
84_CHC;102;210;56749467;2,748975395;57;2,837865032;282;153,4301601;32,99136876;151;61;221;23,36965376;158,8849421;0,412021673;453995736;0,170122355;1703,610781;25,23803295;281,4942694;11,92444867;9,978592666;1,318689113;0,766643761;0,826819716;1,586380933;0,613666057;0,657880703;0,635084866;0,987376675;0,928402236;-0,24747374;0,851059135;0,492517278;4,803242303;0,048131281;4,833742143;0,773048253;0,103980557;9,606484605;3,655159505;2,824320445;6,561032698;169,8754448;0,075567369;15,97681371;382,4350534;2,807192593;24,49510676;103,5258007;2392,052046;7,513964565;0,076089204;0,025914118;0,721924177;0,002399932;250,9991629;0,164543224;2,919027959;24,86360559;3,024993038;72,02327991;0,224739298;0,077308589;4,082183309;802,1011672;0,518423858;0,678586094;0,77548377;0,74294853;18,63456282;0,057972254;3,516129032;0,113423517;7,966701353;33,29032258;26572,64516;573362,3548;1629,478391;0,167822728;4,35483871;0,140478668;0,342814596;15,36323257;0,031733895;4,542748326;0,013790036;21314,05619;4,004865431;0,005848882;20,09463884;0,030603328;0,213412456;0,867061026;0,773562405;26,22583648;33,90267718;35,60898763;39,29376541;38,62641583;41,08527717;17842;29,39569006;0,792982464;4164,052832;0,233384869;17984
85_CHC;121;184;13284329;2,086216735;33,25;2,887890621;215;154,3216912;19,88850968;157;75;140;14,16864517;156,2681107;-0,269929063;106274632;0,268990593;604,5380589;15,03425999;26,19612087;-0,902273776;3,114609411;0,753640945;0,608240666;0,586973441;1,300329165;0,401006632;0,732068962;0,723065739;0,980487763;0,919013181;-0,190472308;0,717005406;0,461323203;3,800472478;0,10921806;3,642285239;0,621668619;0,222024885;7,600944956;2,830251431;0,967062589;6,072227116;30,625;0,056295956;24,50117593;146,3308824;1,068649978;14,72058824;139,5110294;2163,889706;11,36301113;0,104661458;0,031527425;0,356517607;0,006869934;84,76080513;0,248699274;1,217750051;14,36459332;3,59127424;54,17709108;0,334058642;0,11573009;3,613758153;158,5815507;0,457029486;0,625989819;0,933495799;0,692722335;9,699106937;0,087901758;3,235294118;0,190311419;2,733564014;12,82352941;4460,470588;65402,47059;359,8148529;0,275441176;2,411764706;0,141868512;0,339886194;3,165415569;0,111013636;3,969815782;0,03125;3436,470588;2,742120732;0,017643774;6,116441402;0,032336073;0,195532979;0,838095852;0,784899299;16,78493887;21,384831;22,8035085;25,61249695;23,40939982;26,30589288;4262;17,92253815;0,812143852;1565,285132;0,367265399;4352
87_CHC;95;150;14885439;1,85619692;28;2,761358886;183;121,077001;16,44759174;120;69;114;11,8534977;122,8067526;0,290522624;119083512;0,313753568;421,8583059;12,30788814;14,29535848;0,643994939;2,329864879;0,594385632;0,592075765;0,492697824;1,193588467;0,345688907;0,769177544;0,763790548;0,984458575;0,93136177;-0,19749348;0,700275193;0,416940142;3,445773928;0,142303007;3,261530661;0,608784805;0,259660706;6,891547856;2,605710869;0,731062628;6,002566239;52,46099291;0,053151968;26,95178968;309,674772;0,784079559;12,03748734;174,9918946;2116,159068;17,69015366;0,113286615;0,02675595;0,230829001;0,00682416;162,6427141;0,288742124;0,913261327;11,93048988;4,619255921;55,90927366;0,49048595;0,121086178;3,600164061;228,1610846;0,396241399;0,570493336;1,351478392;0,638749763;7,494223744;0,083420453;7,666666667;0,319444444;1,817708333;8,708333333;12021,95833;138876,9583;1193,371528;0,279733796;5;0,208333333;0,442525371;2,514707293;0,183313834;3,65726823;0,024316109;10330,69271;5,195615082;0,009425815;5,825695109;0,020684274;0,114355111;0,484622211;0,338084169;14,21054802;42,03257446;40,79215611;43,08131846;25,29822128;44,89988864;7762,333333;20,36991915;0,692064935;2739,463205;0,352917491;7896
8_CHC;61;92;14479000;1,190850992;17;2,842999894;111;75,03748006;9,704293629;73;21;90;7,10683916;75,98108973;0,213195201;115832000;0,474015209;142,5025825;12,60808759;2,104826733;0,221416506;0,98511611;0,289225216;0,546278579;0,275584904;0,876401266;0,211131748;0,864462563;0,863571579;0,988986973;0,95439264;-0,219452744;0,628920764;0,263823125;3,526180808;0,287692747;2,14495052;0,561964144;0,37664543;7,052361616;1,825392249;0,318585332;5,616615168;114,3668262;0,045600808;40,68732719;1188,830144;0,314927161;12,41467305;328,685008;4133,755183;28,44249579;0,089399699;0,011010003;0,138805633;0,001504855;442,8829197;0,457177;0,382202427;12,3497043;12,07206752;152,4133094;1,045336129;0,09220995;3,702882813;249,0440865;0,249905955;0,385750215;4,587669543;0,487509125;6,101770801;0,046008092;4,888888889;0,271604938;1,916666667;14,16666667;164695,3333;1943556;15099,08593;0,166018519;5,111111111;0,283950617;0,509883084;6,01739512;0,117581219;3,530493057;0,007177033;145281,5556;13,20646899;0,003735384;2,852421463;0,007734962;0,041296907;0,873703819;0,494673244;20,50678788;41,45521944;42,19004622;46,04345773;46,64761516;51,02940329;19893,66667;36,21958353;0,723851681;4905,061176;0,246563957;20064
90_CHC;1144,2;1563,8;3805390997;4,704389201;223,5;2,879873178;1772;1355,280959;130,051262;1358;750;1022;92,76695933;1364,788831;-0,231416951;30443127976;0,04399704;25862,07574;659,3669412;51867,96874;-349,081543;137,2299479;16,16141528;0,788010339;2,965380083;3,072379883;7,102039021;0,384183002;0,300113803;0,990805564;0,935802565;-0,212846932;0,919656452;0,307150107;25,08150657;0,0043431;8,302476171;0,838196048;0,012830195;50,16301315;5,527756925;38,3478408;7,457194385;308,7102301;0,151106329;4,680061497;89,88595203;41,43930506;652,8091043;17,99559471;12299,4092;0,035189819;0,002873292;0,234040343;147,4735549;0,001214016;80,01265101;0,043609008;42,01575146;650,3335047;1,390327151;914,09428;0,003751312;0,002972714;5,200740779;1514,25846;0,824369824;0,898113634;0,147018664;0,925711374;600,3811254;0,002822819;20,86046512;0,040427258;51,7060085;629,4748062;98,15310078;65269,52519;0,177668963;0,00510547;180,6589147;0,350114176;0,614457716;381,3847694;0,004082769;6,67189472;0,25256975;82,47702587;0,152506728;0,00640656;1285,880784;0,101996269;3,821653176;0,644950916;0,573665351;22,98465577;40,06631345;43,26661531;43,26661531;31,6227766;46,86149806;16192,66667;25,84080556;0,787818803;3928,89148;0,242634;16344
92_CHC;202;307;1371282267;2,850247166;54;5,936283126;617;253,8110896;33,71424509;252;86;531;22,59741906;257,6934631;0,742709677;10970258136;0,169449351;1985,851722;61,62761697;597,6502711;23,37996213;10,4673153;2,118124357;0,663200793;1,021546675;1,820996549;1,039832902;0,61702726;0,584881631;0,99574232;0,957429307;-0,176026237;0,767979833;0,484421946;7,716205959;0,044278281;5,132933234;0,685245407;0,089294868;15,43241192;3,686096491;3,146359915;6,775859331;1378,236707;0,066742698;17,55521239;3499,129104;3,273584581;62,13331719;93,50411622;5420,144165;1,860386991;0,020601477;0,045238994;3,36439071;0,00107138;2302,913627;0,15833981;3,726526209;63,45791459;2,870727313;173,0795675;0,058159095;0,020846394;4,168501802;8200,033364;0,557033518;0,703274353;0,752126911;0,770841906;49,76607691;0,016223205;59,53545586;0,086158402;12,06679638;85,9869754;91297,78871;5248242,467;1704,025606;0,027042756;153,512301;0,222159625;0,468992376;39,41459122;0,013173551;6,364342291;0,03346247;90404,72176;9,27432199;0,000455835;162,8448779;0,011291027;0,146951288;0,693793622;0,355860268;35,89489747;100,867955;112,5877436;92,19544457;110,1635148;126,5069168;164837;69,98154383;0,614533493;23657,83696;0,143522613;165200
93_CHC;72;214;1852289034;3,109642435;80;2,738325004;406;140,9570267;44,25151471;137;10;396;32,64442733;150,9574377;0,428170752;14818312272;0,128660814;2919,26463;41,10112401;782,3028317;28,75238888;17,09298169;1,725710592;0,816430835;0,927092901;1,74643897;0,843385082;0,639901306;0,61160662;0,994180751;0,950703668;-0,268193957;0,891480012;0,47564339;6,104024661;0,033427328;5,362813409;0,822063326;0,060657663;12,20804932;4,016190165;4,704673071;7,150750527;5103,723891;0,062789561;22,07550971;10457,93692;4,760015334;42,67450758;120,1925495;4038,971076;6,183375428;0,040708428;0,031073255;1,732190324;0,001227967;6786,405769;0,127016856;4,823375418;45,52262459;3,380970949;128,4812934;0,157141873;0,037841484;4,521528429;27453,72084;0,508972255;0,657484439;1,007756446;0,738254789;35,07152181;0,026742401;131,2256138;0,087077381;10,42951165;65,49635036;499825,4924;17924404,91;19884,9291;0,049799187;340,4253484;0,225896051;0,477529095;30,89202702;0,023795569;6,480149451;0,018540162;496916,2966;48,13708497;0,000171007;84,81531133;0,021051363;0,025620503;0,757930211;0,618024336;78,38945223;126,8387791;146;128,2809417;131,4686274;152,7612516;649716,3333;96,13494267;0,724447036;50075,65914;0,077073111;650264
95_CHC;75;127;109700377;1,86818078;25;4,221813047;197;99,92356021;16,24009091;98;21;176;10,7363407;102,1894429;0,640071486;877603016;0,332399336;457,9643616;20,83057116;25,07587481;2,449016846;2,489287836;0,748667797;0,537302929;0,571573908;1,304898226;0,413995763;0,740378556;0,731613862;0,988834301;0,938371645;-0,146762555;0,624670484;0,446098804;4,516127434;0,140203164;3,436523937;0,555382394;0,257492856;9,032254868;2,638015672;0,809488908;6,130573868;524,0655878;0,049887253;29,37173569;3491,855021;0,820779607;21,19390766;187,7577344;3747,788101;10,34262369;0,055866134;0,024570848;0,552634031;0,001848911;1701,535385;0,292042757;1,016204452;21,82208929;5,240277655;106,5327023;0,291002008;0,056647649;3,771407102;2379,661719;0,401480635;0,55441731;1,821347531;0,645879752;14,40029457;0,037280207;43,87309645;0,222706073;3,405498725;23,26903553;178236,0964;3511998,081;9579,658429;0,091692019;47,58883249;0,241567678;0,499579707;11,21065957;0,047553697;4,959898024;0,018752975;175392,5544;28,80482061;0,000764953;12,46677291;0,013097242;0,020695238;0,763181981;0,447380843;32,97762684;73,71264862;68;79,39773297;76,02631123;87,52142595;83693;56,25616518;0,615336214;15037,11103;0,179669877;84040
96_CHC;1068;1797,8;1321487911;5,324728352;455,5;1,991242039;1979;1443,707516;235,1832842;1449,5;801;1178;183,3345294;1469,453631;-0,149064875;10571903288;0,027147678;75002,57949;843,0532797;384585,1045;-2857,525481;429,1542254;69,60355348;0,721024674;6,249066764;4,057011134;29,61075211;0,254836062;0,165142998;0,972884797;0,893025172;-0,304603288;0,979936749;0,169460572;27,4419249;0,002300394;9,007926606;0,765486347;0,00749434;54,88384979;6,118335618;124,6894447;7,036015075;163,1013072;0,266505404;1,43935025;16,61437908;120,2476905;810,1683007;6,392156863;5766,406863;0,038492119;0,007243115;0,440226674;334,9093436;0,00264997;15,78376507;0,027066547;119,4611707;805,9978527;1,157424861;947,5522629;0,008303567;0,007275283;5,541696621;532,4625034;0,912798949;0,952865762;0,055496452;0,965227309;775,112243;0,00704359;8,563291139;0,027099023;107,7573606;754,3006329;7,563291139;7144,313291;0,040874286;0,007268832;139,6518987;0,441936388;0,6909583;517,7424487;0,003724926;6,537538697;0,516339869;3,812449928;0,062342966;0,015588342;3200,859015;0,442811887;11,84165624;0,778052626;0,737523574;17,06472122;23,13786546;20,88061302;26,30589288;27,20294102;27,20294102;4799,666667;18,00247697;0,814985361;1688,398799;0,351774178;4896
99_CHC;76;212;123627493;3,077893615;81;2,785288751;342;143,5330422;44,24046297;140;30;312;33,11135072;153,2205807;0,479278636;989019944;0,132510992;2874,812144;33,57730494;741,848594;25,51657963;16,384634;1,862694797;0,795269733;0,917848766;1,773302508;0,992788035;0,652793973;0,626012611;0,989595437;0,938524155;-0,269245957;0,889066577;0,457028105;5,472203683;0,035967525;5,328500161;0,804750751;0,073376857;10,94440737;3,989047713;4,561832199;7,163814213;313,3991645;0,059513704;22,73007241;697,8028864;4,704594458;32,42783897;121,4580327;3743,932586;7,980561154;0,067223437;0,033353088;1,173259116;0,00258892;445,4551621;0,128905284;5,003438493;33,16405859;3,395011855;106,5781632;0,228096818;0,067606068;4,49674417;1780,383187;0,510289424;0,656300213;1,012416195;0,739794794;24,94461282;0,050243699;9,783505155;0,100860878;9,836964608;40,37113402;35118,80412;963375,3505;2127,351658;0,113510448;24,95876289;0,257306834;0,519440043;16,98829398;0,048256656;5,220391837;0,018420053;32171,54554;5,585780079;0,002793601;41,96424363;0,034011773;0,190119706;0,989405204;0,840791657;34,88645177;41,49238576;48,37354649;49,39635614;47,5394573;51,10772936;41934,33333;41,0527824;0,820195017;7116,7246;0,169711166;42128
9_CHC;185;225;3938012;1,580357592;23;2,778941274;247;205,1397849;12,94947393;207;170;77;9,3270366;205,7771004;-0,117159482;31504096;0,395768297;261,883686;8,414586824;4,288005114;-0,46699567;1,199065273;0,823663132;0,188265302;0,643900582;1,275214654;0,383672716;0,707241506;0,696025964;0,95491683;0,877124125;-0,09920186;0,472632022;0,493867615;2,88432109;0,181642099;2,909756665;0,364974124;0,334317355;5,768642179;2,085078395;0,505682101;4,709813151;7,752688172;0,083362238;17,58954792;36,80645161;0,540640536;8;75,70967742;672;9,371191756;0,191980287;0,08641839;0,336650132;0,047654695;24,59049654;0,354199613;0,625102394;7,734330043;2,370614069;19,62969214;0,395925123;0,213132788;2,596206161;42,45082013;0,598091923;0,745244003;0,465656205;0,79067453;5,895184548;0,184754969;3;0,333333333;0,987654321;4,555555556;367,4444444;3073,777778;49,78472222;0,547067901;3,222222222;0,358024691;0,584487227;1,265848451;0,416777031;2,419381946;0,096774194;260,6666667;1,264291446;0,081370563;2,55979727;0,044542377;0,32090182;0,700766891;0,650905747;8,904654747;13,68040579;16,1245155;12,80624847;13,41640786;17,20465053;690,3333333;9,586775433;0,783651131;482,0224387;0,698245928;744
10_Mixtes;101;199;473091043;2,659214943;52;3,793518543;364;146,151361;31,11915806;141;15;349;21,62346495;151,3750855;0,770916757;3784728344;0,186597464;1554,196164;41,71065608;290,6032199;20,69161451;8,972655016;1,18975538;0,765343604;0,751521995;1,540031427;0,60998487;0,684581508;0,666282824;0,994835608;0,954567638;-0,250345502;0,845651922;0,475602012;6,305922649;0,060017718;4,623434493;0,777916462;0,120226527;12,6118453;3,534931934;2,540602599;6,797719502;1164,798314;0,056417626;23,56001188;3852,491233;2,567715469;43,08970261;145,8806548;5465,584326;4,678621165;0,029791844;0,027466454;1,478765183;0,000859946;2204,323645;0,174171842;2,871514217;45,43809271;4,050619473;161,8507893;0,125952172;0,028995163;4,293457671;5860,795523;0,456525777;0,613082065;1,263761553;0,695503274;32,92282557;0,01982008;37,74731183;0,101471268;7,910827841;59,58064516;200339,6667;7439803,323;6042,516253;0,037261349;87,79569892;0,236009943;0,488396466;28,89345925;0,017105325;5,83766656;0,018018018;197259,4167;14,65127774;0,000547293;56,72209966;0,013045115;0,065116382;0,950512755;0,82998261;55,62225935;67,01617442;78,10249676;81,21576202;78,10249676;82,41359111;164702;63,69972859;0,738841907;19666,71628;0,119407878;165168
11_Mixtes;147;278;369351673;3,057281426;70;2,767974862;380;209,3261824;40,43590861;206;51;329;28,89712506;215,2601461;0,191040904;2954813384;0,138134362;2519,479855;49,28608211;488,3095519;8,49457167;13,24758198;3,136062115;0,616702235;1,312490743;2,08105039;1,368444754;0,555729682;0,507749231;0,984899218;0,919415541;-0,132087454;0,715664157;0,457877162;6,837954506;0,026772259;5,699653576;0,619604497;0,057126214;13,67590901;3,896032267;4,095911025;6,739621794;665,4433572;0,083483046;12,28158863;1101,069;4,120694417;51,69451763;61,57357922;2875,949944;1,859802709;0,030383865;0,064863518;3,664573779;0,002562343;824,8363298;0,134724766;4,280128417;52,62400518;2,179071395;109,0995728;0,065651127;0,030520444;4,085686759;3905,162393;0,634361694;0,768429789;0,460765239;0,823527445;43,8960857;0,025206155;37,77;0,094425;8,824375;59,59;17199,9925;779371,8475;441,1346427;0,04959699;97,14;0,24285;0,496863887;28,69808457;0,027381758;5,956905548;0,050181909;16802,88724;7,956563291;0,001214647;71,16646463;0,039301671;0,083915683;0,913506405;0,753226242;38,63746979;51,29596876;58,41232747;57,30619513;56,0357029;63,68673331;63538;46,85919599;0,75088433;10254,94755;0,161398652;63768
12_Mixtes;93,6;128;3369975;1,2607258;17;2,489830184;140;111,2230483;10,12058982;112;80;60;7,372406747;111,9276021;-0,190049203;26959800;0,495252968;157,2216249;4,122126672;3,032285017;-0,129333426;0,99902679;0,359074134;0,470795157;0,336860336;0,965485117;0,241901182;0,835272132;0,833791212;0,965117839;0,916895606;-0,165904635;0,561857285;0,317423263;1,990408476;0,294851077;2,317551198;0,504956005;0,502646896;3,980816952;1,922297785;0,339525231;5,311043202;15,7063197;0,058387806;28,66560716;133,2230483;0,337944473;4,26394052;199,2156134;790,9107807;67,7189178;0,361627427;0,016635171;0,057338988;0,009787101;62,54778676;0,433420648;0,408357919;4,422016159;5,083835365;20,81138958;1,757967318;0,373734746;3,079342996;52,45016695;0,353487002;0,536173863;1,34628317;0,584771533;2,666992544;0,224710172;1,8;0,36;0,8;4,8;6963,8;27454,2;2046,755556;0,494444444;1;0,2;0,200963589;0,207916429;0,200188421;2,321928095;0,018587361;4069,36;5,531107809;0,039475664;0,721095865;0,030180303;0,083665572;0,862704585;0,67618517;12,07357425;17,85542598;20;20;18,97366596;21,54065923;2080;15,40395785;0,762282021;1033,738452;0,496989641;2152
13_Mixtes;1215,2;1574;10715048192;4,46523677;197;2,860405499;1901;1382,251396;111,4610804;1368;954;947;79,76519499;1389,099093;0,450155884;85720385536;0,051772243;18977,3681;331,7738992;31011,18333;514,3754281;103,787035;15,51722335;0,739391367;2,984615246;3,083713391;6,329627313;0,379246412;0,293477206;0,990180975;0,932160163;-0,152239028;0,843740065;0,296081601;17,59833661;0,004682396;8,211243985;0,745430946;0,011036715;35,19667321;5,335956157;29,82606458;7,286315895;847,6922384;0,152654824;4,311907562;287,491266;30,48790567;347,530524;18,30055826;5407,63137;0,090179025;0,004547688;0,205473312;80,7371021;0,001026018;255,2417839;0,051379366;30,79185763;351,9893689;1,396796732;473,3329183;0,006420007;0,004524904;4,999379905;4052,878871;0,814654363;0,894609982;0,143376357;0,921241465;327,1653678;0,004154778;56,78628389;0,045284118;37,8347082;416,2519936;184,9864434;44363,77432;0,944201095;0,004805812;368,708134;0,294025625;0,558113555;230,3082784;0,003104384;6,94081173;0,225823879;165,3772254;0,651905565;0,002273546;1010,982013;0,079173763;1,165798183;0,652862195;0,636074322;34,11938756;53,64056743;46,81879964;55,02726597;61,74139616;62,89674077;44207,66667;35,01989859;0,738550708;8186,574173;0,185184489;44424
14_Mixtes;127;158,3;1998606;1,162159871;18;2,213039151;168;142,3265306;9,870054144;140;118;50;7,5965625;142,8073485;0,171371;15988848;0,502915452;137,0974594;5,023522202;1,525308708;0,031318757;0,768249861;0,571734303;0,152706983;0,502343615;1,10321372;0,298691342;0,760393307;0,755767262;0,946029217;0,877883631;-0,091065992;0,369729898;0,441626762;2,230278004;0,244253387;2,378528993;0,286150515;0,395246199;4,460556008;1,76664188;0,334996041;4,670661253;7,102040816;0,072469804;17,16326531;49,28571429;0,2969596;5,428571429;108,7755102;535,6326531;24,81632653;0,244331066;0,033782287;0,154064522;0,011651637;30,5868949;0,467083115;0,338407065;5,534865875;3,144925867;16,56583947;0,744806575;0,253188214;2,426069394;33,72949514;0,496322759;0,67032967;0,612095576;0,702651355;3,948540441;0,185547479;1,8;0,36;0,56;5,4;848;3870;202,0555556;0,344444444;1;0,2;0,209854465;0,824421439;0,058213517;2,321928095;0,051020408;463,84;3,23918978;0,06355983;1,306852016;0,039533518;0,158511977;0,926849164;0,781003397;9,091893622;11,64129843;14,4222051;12,80624847;13,41640786;14,56021978;737,6666667;10,78972772;0,855802228;461,3361472;0,625399205;784
15_Mixtes;50;83;1897601;1,224732889;19;2,1035394;95;64,74370709;10,34102917;63;44;51;8,049730282;65,89640646;0,348761796;15180808;0,499772214;150,5887762;5,255694601;2,27661727;0,024293431;0,945826298;0,323728376;0,489071499;0,320732432;0,902998497;0,217209163;0,840133108;0,839933379;0,967765437;0,919966689;-0,176515991;0,569336794;0,31811098;2,258250481;0,284355735;2,201773345;0,497903497;0,456574892;4,516500963;1,871378438;0,317388668;5,165995448;24,27688787;0,055553519;29,03911106;218,4004577;0,322031324;4,958810069;233,2608696;1320,633867;49,6784897;0,287439614;0,017192474;0,039360569;0,013089503;101,0376338;0,472348434;0,361989099;4,480961443;6,265476098;33,01214769;1,542157232;0,347908963;3,103400078;69,16773128;0,313559632;0,48882239;1,651853224;0,536558806;2,050731385;0,233756627;4,75;0,59375;0,484375;2,375;11840,625;54395,125;2852,138889;0,795138889;1,5;0,1875;0,309161897;0,30925065;0,309151399;2,5;0,018306636;8856,734375;9,701701261;0,021247003;0,788866862;0,029805797;0,050051163;0,723589933;0,692221146;15,07221245;21,77369549;25,61249695;21,63330765;18,97366596;25,92296279;3403,333333;15,75522687;0,817133278;1339,04206;0,393450164;3496
16_Mixtes;220,4;321,8;4364182;2,567852524;59,5;2,034215523;335;269,3559322;31,65239874;264;195;140;23,95382526;271,9727678;0,057493184;34913456;0,185291583;1416,568228;22,06060846;86,22482896;-0,614223233;6,13129781;3,096953745;0,329356039;1,404496209;1,914695988;1,029912737;0,518155203;0,461442105;0,945087436;0,845745466;-0,203486134;0,792619019;0,466984113;4,6147809;0,050301331;4,508993891;0,571980733;0,087827859;9,229561799;3,119016993;2,307062889;4,258366881;10,55932203;0,17897156;2,69462798;10,93220339;2,442401609;20,83050847;18,55932203;492,1525424;1,121472097;0,096863542;0,1253306;1,681317787;0,02992196;9,611720043;0,184067492;2,427185878;20,30011378;1,409965524;30,36777693;0,128520981;0,101003083;3,030788669;41,12785053;0,783701489;0,885267275;0,124111855;0,904463142;17,89289132;0,094922698;1,444444444;0,160493827;3,654320988;18,77777778;68,11111111;1327,888889;5,158824011;0,200199672;1,444444444;0,160493827;0,263031136;1,579107301;0,141169295;3,169925001;0,152542373;25,13580247;0,455821215;0,107149597;16,42453214;0,109333314;1,647138097;0,812553586;0,671999302;7,119861146;10,59504246;11,66190379;10;10,77032961;12,32882801;433,3333333;8,609039749;0,889607536;311,2913619;0,718364681;472
17_Mixtes;111;192;166350294;2,494127017;41;4,265782955;311;147,8489886;26,06210491;145;0;311;17,13664736;151,8110372;-0,109714761;1330802352;0,222082643;1187,267581;43,82776192;154,3886748;1,412569383;6,224208139;0,981319159;0,726505386;0,609553921;1,409464146;0,598461627;0,739747879;0,728606317;0,99444139;0,958071916;-0,275007522;0,847911526;0,422617168;6,520476765;0,092241207;4,189086083;0,749271411;0,212437659;13,04095353;3,293349698;1,801381824;6,900528958;317,3668606;0,043968809;38,04082686;1602,992519;1,974547714;43,38764201;200,0473815;8635,749515;5,232347039;0,031720994;0,030724358;1,074166981;0,001994788;761,5158715;0,191914657;2,460990481;43,10284417;5,706714793;245,1722529;0,160872669;0,035680488;4,406550106;1663,139342;0,412335734;0,548916171;2,182992782;0,660851733;28,01723214;0,026167852;27,04123711;0,13938782;4,755473483;32,12886598;54240,69072;2244803,588;1393,257659;0,086001491;40,3814433;0,20815177;0,449632091;12,61466916;0,039210461;5,460334946;0,026877251;52856,39048;5,555467839;0,00158781;36,18777106;0,012139921;0,122384455;0,750250778;0,597391932;34,95569884;58,51384489;69,42621983;60,03332408;58,41232747;70,45565982;57422,33333;43,90005765;0,677752391;10620,22269;0,184949341;57744
